"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","One Deadly Summer","Drama","","$0",""
"","Revenge of the Nerds","Comedy","","$40,874,452",""
"","Die Unendliche Geschichte","Adventure","$27,000,000","$21,300,000",""
"July 27","Cheech & Chong's The Corsican Brothers","Comedy","","$3,772,785",""
"","Meatballs II","Comedy","","$5,410,972",""
"","Purple Rain","Drama","","$68,392,977",""
"August 3","Grandview, U.S.A.","Drama","","$4,743,119",""
"","Joy of Sex","Comedy","","$4,463,000",""
"","The Philadelphia Experiment","Adventure","","$8,103,330",""
"August 10","The Adventures of Buckaroo Banzai Across the 8th Dimension","Adventure","","$6,300,000",""
"","Cloak & Dagger","Action","","$9,719,952",""
"","Red Dawn","Action","","$38,900,000",""
"August 15","The Woman in Red","Comedy","","$25,308,147",""
"August 17","Dreamscape","Adventure","","$12,116,365",""
"","Old Enough","","","$0",""
"","Sheena","Adventure","$25,000,000","$5,778,353",""
"","Tightrope","Thriller/Suspense","","$48,100,000",""
"August 24","Cal","Drama","","$0",""
"","Oxford Blues","Comedy","","$8,793,000",""
"August 29","Choose Me","Comedy","","$2,490,233",""
"August 31","Bolero","Drama","","$9,000,000",""
"","C.H.U.D.","Horror","$1,250,000","$4,700,000",""
"","Flashpoint","Action","","$3,854,833",""
"September 7","The Brother from Another Planet","Comedy","","$3,700,000",""
"","The Warrior and the Sorceress","Action","","$2,886,225",""
"September 14","Un amour de Swann","Drama","","$223,327",""
"","Exterminator 2","Action","","$3,739,406",""
"","Ninja III: The Domination","Action","","$7,610,785",""
"","A Soldier's Story","Drama","","$22,100,000",""
"September 19","Amadeus","Drama","$18,000,000","$51,973,029",""
"September 21","All of Me","Comedy","","$35,243,581",""
"","The Evil That Men Do","Action","","$13,102,025",""
"","Places in the Heart","Drama","","$34,900,814",""
"","The River Rat","Action","","$790,254",""
"","Until September","Drama","","$4,097,094",""
"","Windy City","Drama","","$343,890",""
"September 28","The Bear","Drama","","$2,687,148",""
"","Body Rock","Musical","","$1,639,127",""
"","Heartbreakers","Drama","","$104,125",""
"","Impulse","Thriller/Suspense","","$2,766,716",""
"","Irreconcilable Differences","Comedy","","$12,400,000",""
"","The Wild Life","Comedy","","$9,500,000",""
"September 29","Country","Drama","","$8,400,000",""
"October 5","Eureka","","","$0",""
"","The Perils of Gwendoline","","","$0",""
"","Stranger Than Paradise","","","$0",""
"","Teachers","Drama","","$27,700,000",""
"October 12","Comfort and Joy","","","$0",""
"","Garbo Talks","Drama","","$1,427,108",""
"","Songwriter","Drama","","$865,915",""
"October 19","Crimes of Passion","Thriller/Suspense","","$2,912,945",""
"","The Little Drummer Girl","Thriller/Suspense","","$7,828,841",""
"","The Razor's Edge","Drama","","$6,600,000",""
"","Stop Making Sense","Concert/Performance","","$5,020,659",""
"","Thief of Hearts","Drama","","$10,400,000",""
"October 21","Ascensão","Drama","","$0",""
"October 26","American Dreamer","Romantic Comedy","","$5,021,751",""
"","Body Double","Thriller/Suspense","$10,000,000","$8,801,940",""
"","Firstborn","Drama","","$6,200,000",""
"","Give My Regards to Broad Street","Musical","","$1,387,440",""
"","Paris, Texas","Drama","","$2,164,507",""
"","The Terminator","Action","$6,400,000","$38,019,031",""
"","Terror in the Aisles","Multiple Genres","","$8,316,206",""
"November 2","Blame it on the Night","Comedy","","$201,096",""
"","The Killing Fields","Drama","","$34,609,720",""
"","Lovelines","Comedy","","$225,570",""
"November 9","A Nightmare on Elm Street","Horror","$1,800,000","$25,504,513",""
"","No Small Affair","Romantic Comedy","","$4,994,094",""
"","Oh God, You Devil!","Comedy","","$21,538,000",""
"","Silent Night, Deadly Night","Horror","","$2,491,460",""
"November 16","Un dimanche à la campagne","Drama","","$2,153,717",""
"","Gimme an F","","","$0",""
"","Just the Way You Are","Comedy","","$7,517,699",""
"","Missing in Action","Action","","$22,812,411",""
"","Night of the Comet","Horror","","$14,600,000",""
"","Razorback","Horror","","$138,643",""
"November 21","Falling in Love","Drama","","$10,600,000",""
"","Supergirl","Adventure","","$14,296,438",""
"December 5","Beverly Hills Cop","Action","$15,000,000","$234,760,478",""
"December 7","2010","Thriller/Suspense","","$41,000,000",""
"","City Heat","Action","","$38,348,988",""
"December 14","The Cotton Club","Drama","$48,000,000","$25,928,721",""
"","Dune","Action","$45,000,000","$27,447,471",""
"","Mass Appeal","Drama","","$1,900,000",""
"","Nineteen Eighty-Four","Thriller/Suspense","","$8,368,371",""
"","A Passage to India","Drama","$27,500,000","$27,187,653",""
"","Runaway","Thriller/Suspense","","$6,800,000",""
"","Starman","Adventure","","$28,700,000",""
"December 17","The River","Drama","","$8,818,672",""
"December 19","Breakin' 2: Electric Boogaloo","Musical","","$15,000,000",""
"December 21","Birdy","Drama","","$1,400,000",""
"","The Flamingo Kid","Comedy","","$23,859,382",""
"","Johnny Dangerously","Comedy","","$17,124,395",""
"","Micki + Maude","Comedy","","$26,200,000",""
"","Protocol","Comedy","","$26,300,000",""
"December 26","Mrs. Soffel","Drama","","$4,012,827",""
"December 31","Godzilla 1985","Action","","$0",""
"","The Toxic Avenger","Black Comedy","$475,000","$0",""
