"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Night on Earth","","","$2,015,000",NA,"1992"
"","Shakes the Clown","Black Comedy","","$115,103",NA,"1992"
"March 6","Blame it on the Bellboy","Comedy","","$2,891,055",NA,"1992"
"","Gladiator","Action","","$8,205,703",NA,"1992"
"","The Lawnmower Man","Action","$10,000,000","$32,100,816",NA,"1992"
"","Once Upon a Crime…","Comedy","","$8,669,847",NA,"1992"
"March 13","American Me","Drama","","$11,318,100",NA,"1992"
"","Article 99","Drama","","$6,281,089",NA,"1992"
"","Da hong deng long gao gao gua","Drama","","$2,603,061",NA,"1992"
"","Howards End","Drama","$8,000,000","$26,124,872",NA,"1992"
"","My Cousin Vinny","Comedy","$11,000,000","$52,929,168",NA,"1992"
"March 20","Basic Instinct","Thriller/Suspense","","$117,727,224",NA,"1992"
"","Noises Off...","Comedy","","$2,280,148",NA,"1992"
"","Shadows and Fog","Comedy","","$2,735,731",NA,"1992"
"March 25","Mediterraneo","","","$4,044,228",NA,"1992"
"March 27","The Cutting Edge","Drama","","$23,131,735",NA,"1992"
"","Ladybugs","Comedy","","$14,796,494",NA,"1992"
"","White Men Can't Jump","Comedy","","$76,253,806",NA,"1992"
"April 1","Everybody Sing","Multiple Genres","","$0",NA,"1992"
"","Rock-a-Doodle","Adventure","","$11,657,385",NA,"1992"
"","Thunderheart","Thriller/Suspense","","$22,660,758",NA,"1992"
"April 3","Beethoven","Comedy","","$56,979,478",NA,"1992"
"","Delicatessen","Comedy","","$1,794,187",NA,"1992"
"","Straight Talk","Comedy","","$21,202,099",NA,"1992"
"April 8","Newsies","","","$2,706,352",NA,"1992"
"April 10","Ferngully… The Last Rainforest","Adventure","","$21,111,825",NA,"1992"
"","The Player","Black Comedy","$8,000,000","$21,706,101",NA,"1992"
"","Sleepwalkers","Horror","","$30,524,763",NA,"1992"
"April 15","City of Joy","Drama","","$14,371,061",NA,"1992"
"","Deep Cover","Action","","$16,639,799",NA,"1992"
"April 17","The Babe","Drama","","$17,064,550",NA,"1992"
"","Brain Donors","Comedy","","$860,365",NA,"1992"
"April 22","The Playboys","","","$4,906,900",NA,"1992"
"April 24","A Midnight Clear","","","$1,526,697",NA,"1992"
"","Passed Away","","","$4,030,793",NA,"1992"
"","White Sands","Thriller/Suspense","","$9,011,574",NA,"1992"
"May 1","Folks!","Comedy","","$5,906,300",NA,"1992"
"","K2","Drama","","$3,042,892",NA,"1992"
"","Leaving Normal","","","$1,361,232",NA,"1992"
"","Split Second","Action","$7,000,000","$5,430,822",NA,"1992"
"May 8","Crisscross","","","$2,717,764",NA,"1992"
"","Poison Ivy","Thriller/Suspense","","$1,829,804",NA,"1992"
"","Wild Orchid II: Two Shades of Blue","Drama","","$573,904",NA,"1992"
"May 13","The Waterdance","","","$1,723,319",NA,"1992"
"May 15","Lethal Weapon 3","Action","$35,000,000","$144,731,527",NA,"1992"
"May 22","Alien 3","Action","$55,000,000","$54,927,174",NA,"1992"
"","Encino Man","Comedy","","$40,057,130",NA,"1992"
"","Far and Away","Drama","","$58,883,840",NA,"1992"
"May 29","Sister Act","Comedy","","$139,605,150",NA,"1992"
"June 5","Class Act","Comedy","","$13,226,469",NA,"1992"
"","Patriot Games","Action","$45,000,000","$83,287,363",NA,"1992"
"June 12","HouseSitter","Comedy","","$58,500,635",NA,"1992"
"","Iron Eagle 3: Aces","","","$2,517,600",NA,"1992"
"June 18","Batman Returns","Action","$80,000,000","$162,833,635",NA,"1992"
"June 20","The Lover","","","$4,899,194",NA,"1992"
"June 26","Unlawful Entry","Thriller/Suspense","","$57,138,719",NA,"1992"
"July 1","The Adjuster","Drama","","$396,573",NA,"1992"
"","Boomerang","Comedy","$42,000,000","$70,052,444",NA,"1992"
"","A League of Their Own","Comedy","$40,000,000","$107,533,925",NA,"1992"
"July 10","Cool World","Comedy","","$14,110,589",NA,"1992"
"","Prelude to a Kiss","Romantic Comedy","","$20,006,730",NA,"1992"
"","Universal Soldier","Action","","$36,299,898",NA,"1992"
"July 17","Honey I Blew Up the Kid","Comedy","","$58,662,452",NA,"1992"
"","Man Trouble","","","$3,882,058",NA,"1992"
"","A Stranger Among Us","Drama","","$12,282,994",NA,"1992"
"July 22","Captain America","Action","","$0",NA,"1992"
"July 24","Mo' Money","Comedy","","$40,190,000",NA,"1992"
"","Mom and Dad Save the World","","","$2,034,470",NA,"1992"
"July 31","Bébé's Kids","Comedy","","$8,284,881",NA,"1992"
"","Buffy the Vampire Slayer","Horror","$7,000,000","$14,231,669",NA,"1992"
"","Death Becomes Her","Comedy","$55,000,000","$58,422,650",NA,"1992"
"","Enchanted April","Drama","","$13,200,170",NA,"1992"
"August 1","The Phantom Tollbooth","Adventure","","$0",NA,"1992"
"August 7","3 Ninjas","Action","","$29,028,000",NA,"1992"
"","Raising Cain","Thriller/Suspense","$11,000,000","$21,171,695",NA,"1992"
"","Unforgiven","Western","$14,400,000","$101,157,447",NA,"1992"
"","Whispers in the Dark","Thriller/Suspense","","$11,124,511",NA,"1992"
"August 14","Diggstown","Drama","","$4,495,615",NA,"1992"
"","Single White Female","Thriller/Suspense","","$48,017,402",NA,"1992"
"","Stay Tuned","Comedy","","$10,736,401",NA,"1992"
"August 21","Christopher Columbus: The Discovery","Adventure","","$8,251,071",NA,"1992"
"","A Gun in Betty Lou's Handbag","","","$3,591,460",NA,"1992"
"","Rapid Fire","Action","","$14,356,479",NA,"1992"
"August 26","Storyville","Drama","","$422,503",NA,"1992"
"August 28","Honeymoon in Vegas","Romantic Comedy","","$35,208,854",NA,"1992"
"","Pet Sematary II","Horror","","$17,092,453",NA,"1992"
"","Twin Peaks: Fire Walk With Me","Thriller/Suspense","","$4,160,851",NA,"1992"
"September 4","Bob Roberts","Comedy","","$4,300,703",NA,"1992"
"","Out on a Limb","","","$1,659,542",NA,"1992"
"September 9","Sneakers","Action","","$51,433,000",NA,"1992"
"September 11","Crossing the Bridge","","","$479,676",NA,"1992"
"","Hellraiser III: Hell on Earth","Horror","","$12,525,537",NA,"1992"
"","Where the Day Takes You","Drama","","$390,152",NA,"1992"
"","Wind","Drama","","$5,519,569",NA,"1992"
"September 18","Captain Ron","Comedy","","$22,518,097",NA,"1992"
"","Husbands and Wives","Comedy","","$10,555,619",NA,"1992"
"","Sarafina!","Drama","","$7,306,242",NA,"1992"
"","School Ties","Drama","","$14,715,067",NA,"1992"
"","Singles","Comedy","","$18,471,850",NA,"1992"
"","South Central","Drama","","$1,373,196",NA,"1992"
"September 21","Light Sleeper","","$5,000,000","$1,050,861",NA,"1992"
"September 23","Mr. Saturday Night","Comedy","","$13,351,357",NA,"1992"
"September 25","Innocent Blood","Horror","","$4,877,567",NA,"1992"
"","The Last of the Mohicans","Action","$40,000,000","$75,505,856",NA,"1992"
"September 30","Glengarry Glen Ross","Drama","$12,500,000","$10,725,228",NA,"1992"
"October 2","Hero","Comedy","$42,000,000","$19,487,173",NA,"1992"
"","The Mighty Ducks","Comedy","$10,000,000","$50,752,337",NA,"1992"
"","Mr. Baseball","Comedy","","$20,883,046",NA,"1992"
"","Of Mice and Men","Drama","","$5,101,632",NA,"1992"
"October 9","1492: Conquest of Paradise","Adventure","","$7,099,531",NA,"1992"
"","A River Runs Through It","Drama","","$43,440,294",NA,"1992"
"","Under Siege","Action","","$83,563,139",NA,"1992"
"October 14","The Public Eye","Thriller/Suspense","","$3,067,917",NA,"1992"
"October 16","Candyman","Horror","","$25,554,348",NA,"1992"
"","Consenting Adults","Drama","","$21,591,728",NA,"1992"
"","Night and the City","Drama","","$6,202,756",NA,"1992"
"October 23","Dr. Giggles","Horror","","$8,205,290",NA,"1992"
"","Frozen Assets","","","$376,008",NA,"1992"
"","Pure Country","Drama","","$10,705,365",NA,"1992"
"","Reservoir Dogs","","$1,200,000","$2,832,029",NA,"1992"
"","Zebrahead","","","$1,486,300",NA,"1992"
"October 30","Rampage","","","$796,368",NA,"1992"
"","Waterland","","","$1,034,287",NA,"1992"
"November 6","Jennifer Eight","Thriller/Suspense","","$11,281,492",NA,"1992"
"","Passenger 57","Action","","$44,065,653",NA,"1992"
"November 11","Aladdin","Comedy","$28,000,000","$217,350,219",NA,"1992"
"","Traces of Red","Thriller/Suspense","","$3,206,713",NA,"1992"
"November 13","Bram Stoker's Dracula","Horror","$40,000,000","$82,522,790",NA,"1992"
"","Love Potion No. 9","Romantic Comedy","","$754,935",NA,"1992"
"November 14","Flirting","Drama","","$2,415,396",NA,"1992"
"November 18","Malcolm X","Drama","$35,000,000","$48,169,910",NA,"1992"
"November 20","Bad Lieutenant","Drama","","$2,000,022",NA,"1992"
"","Home Alone 2: Lost in New York","Comedy","$20,000,000","$173,585,516",NA,"1992"
"November 25","The Bodyguard","Thriller/Suspense","$25,000,000","$121,945,720",NA,"1992"
"","The Crying Game","Drama","$4,000,000","$62,546,695",NA,"1992"
"December 4","The Distinguished Gentleman","Comedy","","$46,434,570",NA,"1992"
"December 11","A Few Good Men","Drama","$33,000,000","$141,340,178",NA,"1992"
"","Forever Young","Drama","","$55,942,530",NA,"1992"
"","The Muppet Christmas Carol","Comedy","$12,000,000","$27,281,507",NA,"1992"
"","Passion Fish","Drama","","$5,414,619",NA,"1992"
"December 16","Used People","Comedy","","$17,957,265",NA,"1992"
"December 18","Leap of Faith","Comedy","","$22,293,343",NA,"1992"
"","Toys","Comedy","","$21,452,082",NA,"1992"
"December 23","Damage","Drama","","$7,532,911",NA,"1992"
"","Indochine","Drama","","$5,243,537",NA,"1992"
"","Scent of a Woman","Drama","","$63,895,607",NA,"1992"
"December 25","Chaplin","Drama","","$9,289,349",NA,"1992"
"","Hoffa","Drama","$35,000,000","$23,365,858",NA,"1992"
"","Peter’s Friends","Comedy","","$4,058,564",NA,"1992"
"","Trespass","Action","","$13,747,138",NA,"1992"
"December 30","Lorenzo's Oil","Drama","","$7,144,115",NA,"1992"
"December 31","Boris & Natasha: The Movie","Comedy","","$0",NA,"1992"
"","Broadway Bound","","","$0",NA,"1992"
"","Fathers and Sons","","","$0",NA,"1992"
"","Godzilla and Mothra: The Battle for Earth","","","$0",NA,"1992"
"","In the Line of Duty: Siege at Marion","","","$0",NA,"1992"
"","Jersey Girl","Romantic Comedy","","$0",NA,"1992"
"","Nervous Ticks","Comedy","","$0",NA,"1992"
"","The Nutt House","Comedy","","$0",NA,"1992"
"","Revenge of the Nerds III: The Next Generation","Comedy","","$0",NA,"1992"
"","Sinatra","Drama","","$0",NA,"1992"
"","We're Talkin' Serous Money","Comedy","","$0",NA,"1992"
"","Wuthering Heights","Drama","","$0",NA,"1992"
