"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","The Muppet Movie","Comedy","$8,000,000","$76,657,000",NA,"1979"
"June 29","Meatballs","Comedy","","$43,000,000",NA,"1979"
"","Moonraker","Action","$31,000,000","$70,300,000",NA,"1979"
"","Sidney Sheldon's Bloodline","","","$0",NA,"1979"
"June 30","Dolphin","Documentary","$170,000","$14,000",NA,"1979"
"July 13","Breaking Away","Drama","","$20,000,000",NA,"1979"
"","The Frisco Kid","Comedy","","$12,000,000",NA,"1979"
"","The Wanderers","Drama","","$5,017,811",NA,"1979"
"July 20","The Villain","","","$0",NA,"1979"
"August 3","The Amityville Horror","Horror","","$86,432,520",NA,"1979"
"","More American Graffiti","Comedy","","$8,100,000",NA,"1979"
"","North Dallas Forty","","","$19,010,710",NA,"1979"
"August 10","Americathon","Comedy","","$0",NA,"1979"
"","Sunburn","","","$0",NA,"1979"
"August 15","Apocalypse Now","Action","$31,500,000","$78,800,000",NA,"1979"
"August 17","The Life of Brian","Comedy","$4,000,000","$20,008,693",NA,"1979"
"","Rich Kids","Drama","","$53,064",NA,"1979"
"","The Seduction of Joe Tynan","Drama","","$19,000,000",NA,"1979"
"September 7","Nest of Vipers","","","$0",NA,"1979"
"September 14","City on Fire","Action","","$0",NA,"1979"
"","The Legacy","","","$0",NA,"1979"
"September 21","The Onion Field","","","$0",NA,"1979"
"September 28","A Man, a Woman and a Bank","","","$0",NA,"1979"
"","When a Stranger Calls","","","$1,262,052",NA,"1979"
"October 5","10","Romantic Comedy","","$52,134,699",NA,"1979"
"","Luna","","","$0",NA,"1979"
"","Nosferatu: Phantom der Nacht","Horror","","$0",NA,"1979"
"","The Runner Stumbles","","","$0",NA,"1979"
"","Starting Over","","","$38,200,000",NA,"1979"
"October 17","The Black Stallion","Drama","$2,700,000","$37,799,643",NA,"1979"
"","Fukushu Suruwa Wareniari","","","$13,565",NA,"1979"
"October 19","...And Justice For All","Drama","","$33,300,000",NA,"1979"
"","Meteor","Action","$16,000,000","$8,400,000",NA,"1979"
"October 26","The Great Santini","Drama","","$7,000,000",NA,"1979"
"November 2","The Fish That Saved Pittsburgh","Comedy","","$12,922",NA,"1979"
"","Running","","","$0",NA,"1979"
"November 7","The Rose","Drama","$8,500,000","$29,200,000",NA,"1979"
"December 7","Star Trek: The Motion Picture","Adventure","$35,000,000","$82,258,456",NA,"1979"
"December 14","1941","Comedy","$32,000,000","$34,175,000",NA,"1979"
"","The Jerk","Comedy","","$73,691,419",NA,"1979"
"","Wise Blood","","","$0",NA,"1979"
"","Zulu Dawn","","","$0",NA,"1979"
"December 16","The Human Factor","","","$0",NA,"1979"
"December 19","Being There","Drama","","$30,177,511",NA,"1979"
"","The Electric Horseman","","","$42,670,138",NA,"1979"
"","Kramer vs. Kramer","Drama","","$106,260,000",NA,"1979"
"","Roller Boogie","Comedy","","$775,133",NA,"1979"
"December 20","All That Jazz","Drama","","$37,823,676",NA,"1979"
"December 21","The Black Hole","","$20,000,000","$35,841,901",NA,"1979"
"","Cuba","Action","","$527,540",NA,"1979"
"December 31","Cannibal Holocaust","Horror","","$0",NA,"1979"
"","Demonoid","Horror","","$0",NA,"1979"
"","Glory Days","","","$0",NA,"1979"
"","Lupin the Thrid: The Castle of Cagliostro","Adventure","","$0",NA,"1979"
"","Racquet","Comedy","","$0",NA,"1979"
"","Skatetown, U.S.A.","Comedy","","$0",NA,"1979"
