"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"September 23","Eddie and the Cruisers","Drama","","$4,685,097",NA,"1983"
"","Last Plane Out","","","$115,475",NA,"1983"
"","Pieces","Horror","","$1,198,346",NA,"1983"
"September 28","The Big Chill","Comedy","","$56,077,501",NA,"1983"
"September 30","Brainstorm","Thriller/Suspense","$15,000,000","$8,921,050",NA,"1983"
"","Hanna K.","Drama","","$110,000",NA,"1983"
"","The Honorary Consul","Thriller/Suspense","","$4,800,000",NA,"1983"
"","The Lonely Lady","Drama","","$1,223,220",NA,"1983"
"October 7","La flûte à six schtroumpfs","Adventure","","$11,234,220",NA,"1983"
"","Never Cry Wolf","Drama","","$27,668,764",NA,"1983"
"","Never Say Never Again","Action","$36,000,000","$55,500,000",NA,"1983"
"","The Prey","Horror","","$49,677",NA,"1983"
"","Romantic Comedy","Comedy","","$5,140,538",NA,"1983"
"","Rumble Fish","Drama","","$2,500,000",NA,"1983"
"October 12","Passion","","","$0",NA,"1983"
"October 14","Possession","Horror","","$1,113,538",NA,"1983"
"","Streamers","","","$0",NA,"1983"
"October 21","All the Right Moves","Drama","","$17,200,000",NA,"1983"
"","The Dead Zone","Horror","$10,000,000","$20,766,000",NA,"1983"
"","The Osterman Weekend","Thriller/Suspense","","$6,500,000",NA,"1983"
"","The Right Stuff","Action","$27,000,000","$21,500,000",NA,"1983"
"","Under Fire","Drama","","$5,700,000",NA,"1983"
"October 28","Going Berserk","Comedy","","$234,950",NA,"1983"
"","Richard Pryor Here and Now","Concert/Performance","","$16,156,776",NA,"1983"
"","The Wicked Lady","Drama","$8,000,000","$589,308",NA,"1983"
"November 4","Deal of the Century","Comedy","","$10,400,000",NA,"1983"
"","Experience Preferred","Drama","","$822,650",NA,"1983"
"","Running Brave","Drama","","$1,204,595",NA,"1983"
"","Testament","Drama","","$1,537,122",NA,"1983"
"November 10","Star 80","Drama","","$6,472,990",NA,"1983"
"November 18","Amityville 3-D","Horror","","$6,333,135",NA,"1983"
"","A Christmas Story","Comedy","$3,250,000","$20,605,209",NA,"1983"
"","Cross Country","Thriller/Suspense","","$113,880",NA,"1983"
"","Nate and Hayes","Adventure","","$1,643,022",NA,"1983"
"","A Night in Heaven","Drama","","$5,563,663",NA,"1983"
"","Yentl","Musical","$12,000,000","$39,012,241",NA,"1983"
"November 23","Of Unknown Origin","Horror","","$1,080,470",NA,"1983"
"","Terms of Endearment","Drama","","$108,423,489",NA,"1983"
"December 6","The Dresser","Drama","","$5,310,748",NA,"1983"
"December 9","Christine","Horror","","$21,200,000",NA,"1983"
"","Scarface","Drama","$25,000,000","$44,942,821",NA,"1983"
"","Sudden Impact","Action","","$67,642,693",NA,"1983"
"December 14","Silkwood","Drama","","$35,615,609",NA,"1983"
"December 16","D.C. Cab","Comedy","","$16,134,000",NA,"1983"
"","Gorky Park","Drama","","$15,900,000",NA,"1983"
"","The Keep","Horror","","$3,661,757",NA,"1983"
"","The Man Who Loved Women","Comedy","","$11,000,000",NA,"1983"
"","Reuben, Reuben","","","$0",NA,"1983"
"","To Be or Not to Be","Comedy","","$13,030,214",NA,"1983"
"","Two of a Kind","Comedy","","$23,700,000",NA,"1983"
"","Uncommon Valor","Action","","$27,900,000",NA,"1983"
"December 31","Chattanooga Choo Choo","Comedy","","$0",NA,"1983"
"","Otto er et naesehorn","","","$0",NA,"1983"
"","Walking the Edge","","","$0",NA,"1983"
