"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"August 10","Clean and Sober","Drama","","$8,674,093",NA,"1988"
"August 12","The Last Temptation of Christ","Drama","$7,000,000","$8,373,585",NA,"1988"
"","Mac and Me","Adventure","","$6,000,000",NA,"1988"
"","Tucker: The Man and His Dream","Drama","","$19,652,638",NA,"1988"
"","Young Guns","Western","$13,000,000","$44,726,644",NA,"1988"
"August 19","Married to the Mob","Comedy","","$21,486,757",NA,"1988"
"","A Nightmare on Elm Street 4: The Dream Master","Horror","$13,000,000","$49,369,899",NA,"1988"
"August 22","Le grand bleu","Drama","","$3,000,000",NA,"1988"
"August 24","Crossing Delancey","Romantic Comedy","","$16,262,000",NA,"1988"
"August 26","Betrayed","Thriller/Suspense","","$25,816,139",NA,"1988"
"","Hot to Trot","Comedy","","$6,000,000",NA,"1988"
"","Stealing Home","Drama","","$7,467,504",NA,"1988"
"September 1","Eight Men Out","Drama","","$5,680,515",NA,"1988"
"","Miles from Home","","","$188,964",NA,"1988"
"September 2","Rocket Gibraltar","","","$187,349",NA,"1988"
"September 9","Moon Over Parador","Comedy","","$11,444,204",NA,"1988"
"","Some Girls","","","$401,421",NA,"1988"
"September 16","Seven Hours to Judgment","Action","","$177,820",NA,"1988"
"September 23","Dead Ringers","Thriller/Suspense","","$9,134,733",NA,"1988"
"","Gorillas in the Mist","Drama","","$24,720,479",NA,"1988"
"","Kansas","Thriller/Suspense","","$2,000,000",NA,"1988"
"","Sweet Hearts Dance","Drama","","$3,790,493",NA,"1988"
"September 28","Memories of Me","Comedy","","$3,965,000",NA,"1988"
"September 30","Elvira, Mistress of the Dark","Comedy","","$5,000,000",NA,"1988"
"","Heartbreak Hotel","Comedy","","$5,509,417",NA,"1988"
"","Punchline","Comedy","","$21,032,000",NA,"1988"
"October 1","Bird","Drama","","$2,181,286",NA,"1988"
"","Halloween 4: The Return of Michael Myers","Horror","$5,000,000","$17,768,757",NA,"1988"
"","Tapeheads","","","$343,786",NA,"1988"
"","Things Change","","","$3,527,886",NA,"1988"
"October 7","Alien Nation","Drama","","$25,216,243",NA,"1988"
"","Imagine: John Lennon","Documentary","","$3,753,977",NA,"1988"
"October 14","The Accused","Drama","","$32,078,318",NA,"1988"
"","Another Woman","Drama","","$1,562,749",NA,"1988"
"","The Kiss","","","$0",NA,"1988"
"","Night of the Demons","Horror","","$2,847,907",NA,"1988"
"","Pumpkinhead","Horror","","$4,385,516",NA,"1988"
"October 21","Bat*21","Drama","","$3,966,256",NA,"1988"
"","The Lair of the White Worm","","","$1,189,315",NA,"1988"
"","Little Dorrit","","","$1,025,000",NA,"1988"
"","Mystic Pizza","Comedy","$6,000,000","$12,793,213",NA,"1988"
"","Without a Clue","Comedy","","$8,000,000",NA,"1988"
"October 28","Feds","Comedy","","$3,000,000",NA,"1988"
"October 31","Platoon Leader","Drama","","$1,348,771",NA,"1988"
"November 4","Everybody’s All-American","Drama","","$12,638,294",NA,"1988"
"","The Good Mother","Drama","","$4,764,606",NA,"1988"
"","They Live","Thriller/Suspense","$4,000,000","$13,000,000",NA,"1988"
"","U2: Rattle and Hum","Concert/Performance","","$8,600,823",NA,"1988"
"November 9","Child's Play","Horror","$9,000,000","$33,244,684",NA,"1988"
"November 11","A Cry in the Dark","Drama","","$6,908,797",NA,"1988"
"","Ernest Saves Christmas","Comedy","","$28,202,109",NA,"1988"
"","Iron Eagle II","Action","","$10,000,000",NA,"1988"
"","Mujeres al borde de un ataque de nervios","Comedy","","$7,179,000",NA,"1988"
"November 18","1969","Drama","","$5,979,011",NA,"1988"
"","The Chocolate War","Drama","","$303,624",NA,"1988"
"","Fresh Horses","Drama","","$6,640,346",NA,"1988"
"","High Spirits","Comedy","","$8,578,231",NA,"1988"
"","The Land Before Time","Adventure","$12,300,000","$48,092,846",NA,"1988"
"","Last Rites","Thriller/Suspense","","$426,965",NA,"1988"
"","Oliver & Company","Adventure","","$49,576,671",NA,"1988"
"November 23","Cocoon: The Return","Comedy","","$18,924,919",NA,"1988"
"","Hanna's War","Drama","","$139,796",NA,"1988"
"","Scrooged","Comedy","$32,000,000","$59,450,353",NA,"1988"
"December 1","Talk Radio","Drama","$4,000,000","$3,468,572",NA,"1988"
"December 2","The Naked Gun: From the Files of Police Squad!","Comedy","","$78,041,829",NA,"1988"
"","Tequila Sunrise","Thriller/Suspense","","$39,703,427",NA,"1988"
"December 9","Mississippi Burning","Drama","","$34,603,000",NA,"1988"
"","My Stepmother Is an Alien","Comedy","$16,000,000","$13,854,000",NA,"1988"
"","Twins","Comedy","$15,000,000","$111,936,388",NA,"1988"
"December 14","Dirty Rotten Scoundrels","Comedy","","$42,039,000",NA,"1988"
"","I'm Gonna Git You Sucka","Comedy","","$13,030,057",NA,"1988"
"","Torch Song Trilogy","Comedy","","$4,865,997",NA,"1988"
"December 16","Rain Man","Comedy","$25,000,000","$172,825,435",NA,"1988"
"December 20","Working Girl","Comedy","","$63,800,000",NA,"1988"
"December 21","Beaches","Drama","","$57,041,866",NA,"1988"
"","Dangerous Liaisons","Drama","$14,000,000","$34,700,000",NA,"1988"
"","Pelle erobreren","Drama","","$2,053,931",NA,"1988"
"December 23","The Accidental Tourist","Drama","","$32,632,000",NA,"1988"
"","Hellraiser II: Hellbound","Horror","","$11,611,883",NA,"1988"
"December 31","Baja Oklahoma","Drama","","$0",NA,"1988"
"","The Chronicles of Narnia","Drama","","$0",NA,"1988"
"","The Dark Side of the Sun","Drama","","$0",NA,"1988"
"","The Decievers","Drama","","$0",NA,"1988"
"","Freeway","Thriller/Suspense","","$143,000",NA,"1988"
"","The Girl in a Swing","Drama","","$747,013",NA,"1988"
"","Honor Bound","Thriller/Suspense","","$0",NA,"1988"
"","Watchers","Action","","$940,173",NA,"1988"
