"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"May 18","Bird on a Wire","Action","","$70,978,012",NA,"1990"
"","Cadillac Man","Comedy","","$27,257,086",NA,"1990"
"May 24","Back to the Future Part III","Adventure","$40,000,000","$88,055,283",NA,"1990"
"","Fire Birds","Action","","$14,760,451",NA,"1990"
"June 1","Total Recall","Action","$65,000,000","$119,394,839",NA,"1990"
"June 8","Another 48 Hrs.","Action","","$80,047,413",NA,"1990"
"June 15","Dick Tracy","Action","$47,000,000","$103,738,726",NA,"1990"
"","Gremlins 2: The New Batch","Comedy","$50,000,000","$41,476,097",NA,"1990"
"June 22","Betsy's Wedding","Comedy","","$19,740,070",NA,"1990"
"","RoboCop 2","Action","","$45,681,173",NA,"1990"
"June 27","Days of Thunder","Action","$60,000,000","$82,670,733",NA,"1990"
"June 29","Ghost Dad","Comedy","","$23,007,150",NA,"1990"
"July 3","Die Hard 2","Action","$70,000,000","$117,323,878",NA,"1990"
"July 6","Jetsons: The Movie","Comedy","","$19,543,985",NA,"1990"
"July 11","The Adventures of Ford Fairlane","Comedy","$49,000,000","$20,423,389",NA,"1990"
"July 13","Ghost","Drama","$22,000,000","$217,631,306",NA,"1990"
"","Quick Change","Comedy","","$15,260,154",NA,"1990"
"July 18","Arachnophobia","Thriller/Suspense","$31,000,000","$53,208,180",NA,"1990"
"July 20","The Freshman","Comedy","","$21,289,527",NA,"1990"
"","Navy SEALs","Action","","$24,824,126",NA,"1990"
"July 27","Presumed Innocent","Thriller/Suspense","","$86,303,188",NA,"1990"
"","Problem Child","Comedy","","$53,470,891",NA,"1990"
"August 1","Young Guns II","Western","","$44,143,410",NA,"1990"
"August 3","DuckTales: The Movie - Treasure of the Lost Lamp","Adventure","","$18,075,331",NA,"1990"
"","Metropolitan","Comedy","$430,000","$2,938,000",NA,"1990"
"","Mo' Better Blues","Drama","$10,000,000","$16,153,000",NA,"1990"
"August 10","Air America","Action","","$30,506,847",NA,"1990"
"","Flatliners","Thriller/Suspense","$26,000,000","$61,308,153",NA,"1990"
"","The Two Jakes","Thriller/Suspense","","$10,005,969",NA,"1990"
"August 17","The Exorcist III","Horror","","$25,011,739",NA,"1990"
"","My Blue Heaven","Comedy","","$23,591,472",NA,"1990"
"","Taking Care of Business","Comedy","","$20,005,435",NA,"1990"
"","Wild at Heart","Comedy","","$14,560,000",NA,"1990"
"August 22","Pump Up the Volume","Drama","","$11,541,758",NA,"1990"
"August 24","After Dark, My Sweet","","","$2,678,414",NA,"1990"
"","Darkman","Action","","$32,942,739",NA,"1990"
"","Delta Force 2","Action","","$6,154,944",NA,"1990"
"","Men At Work","Comedy","","$16,151,032",NA,"1990"
"","The Two Worlds Of Jennie Logan","Drama","","$0",NA,"1990"
"","Yume","Drama","","$1,963,207",NA,"1990"
"August 31","The Lemon Sisters","","","$3,399,773",NA,"1990"
"September 12","Postcards from the Edge","Comedy","","$37,963,281",NA,"1990"
"September 14","Death Warrant","Action","","$15,394,200",NA,"1990"
"","Hardware","Action","","$5,649,801",NA,"1990"
"","State of Grace","Drama","","$1,911,542",NA,"1990"
"September 19","Goodfellas","Drama","$25,000,000","$46,743,809",NA,"1990"
"September 20","An Angel at My Table","Drama","","$1,054,638",NA,"1990"
"September 21","Funny About Love","Romantic Comedy","","$8,128,773",NA,"1990"
"","Narrow Margin","Thriller/Suspense","","$10,873,237",NA,"1990"
"","The Tall Guy","","","$510,000",NA,"1990"
"September 22","Miller's Crossing","Thriller/Suspense","","$4,693,759",NA,"1990"
"September 28","Dark Angel","Action","$7,000,000","$4,372,561",NA,"1990"
"","King of New York","Action","","$2,389,850",NA,"1990"
"","Pacific Heights","Thriller/Suspense","","$29,381,956",NA,"1990"
"","Texasville","Drama","","$2,268,181",NA,"1990"
"October 5","Avalon","Drama","","$15,702,685",NA,"1990"
"","Desperate Hours","Thriller/Suspense","","$2,624,629",NA,"1990"
"","Henry & June","Drama","","$11,011,903",NA,"1990"
"","Listen Up: Quincy Jones","","","$765,909",NA,"1990"
"October 12","The Hot Spot","","","$1,206,153",NA,"1990"
"","Memphis Belle","Action","","$27,385,582",NA,"1990"
"","Mr. Destiny","Comedy","","$15,379,253",NA,"1990"
"","Welcome Home, Roxy Carmichael","Drama","","$3,989,297",NA,"1990"
"October 17","Reversal of Fortune","Drama","","$15,445,131",NA,"1990"
"October 19","Night of the Living Dead","Horror","$4,200,000","$5,835,247",NA,"1990"
"","Quigley Down Under","Western","$20,000,000","$21,413,105",NA,"1990"
"","White Palace","Drama","","$17,487,531",NA,"1990"
"October 26","Graveyard Shift","Horror","","$11,578,883",NA,"1990"
"","The Nasty Girl","","","$2,281,569",NA,"1990"
"","Sibling Rivalry","Comedy","","$17,854,933",NA,"1990"
"October 31","Book of Love","Comedy","","$1,382,259",NA,"1990"
"November 2","China Cry: A True Story","Drama","","$3,254,801",NA,"1990"
"","Graffiti Bridge","Drama","","$4,562,778",NA,"1990"
"","Jacob's Ladder","Thriller/Suspense","","$25,965,144",NA,"1990"
"","Waiting for the Light","Comedy","","$808,690",NA,"1990"
"November 9","Child's Play 2","Horror","$13,000,000","$26,904,572",NA,"1990"
"","Dances with Wolves","Western","$19,000,000","$184,208,842",NA,"1990"
"","The Krays","","","$2,035,562",NA,"1990"
"November 16","Eating","Comedy","","$446,018",NA,"1990"
"","Home Alone","Comedy","$15,000,000","$285,761,243",NA,"1990"
"","The Rescuers Down Under","Adventure","","$27,931,461",NA,"1990"
"","Rocky V","Action","","$40,946,358",NA,"1990"
"November 21","3 Men and a Little Lady","Comedy","","$71,609,321",NA,"1990"
"","Hidden Agenda","","","$992,452",NA,"1990"
"","Predator 2","Action","$35,000,000","$28,317,513",NA,"1990"
"November 23","Mr. & Mrs. Bridge","Drama","","$7,698,000",NA,"1990"
"November 30","Misery","Thriller/Suspense","","$61,158,960",NA,"1990"
"December 7","Edward Scissorhands","Comedy","$20,000,000","$53,976,987",NA,"1990"
"","The Grifters","Drama","","$12,850,000",NA,"1990"
"","The Rookie","Comedy","","$21,633,874",NA,"1990"
"December 12","Havana","Drama","","$9,200,339",NA,"1990"
"December 14","Look Who's Talking Too","Comedy","","$46,614,448",NA,"1990"
"","Mermaids","Comedy","","$35,140,500",NA,"1990"
"December 17","The Russia House","Thriller/Suspense","","$22,998,000",NA,"1990"
"December 19","Almost An Angel","Comedy","","$6,633,976",NA,"1990"
"","Awakenings","Drama","","$51,636,504",NA,"1990"
"","The Bonfire of the Vanities","Comedy","","$15,432,314",NA,"1990"
"","Hamlet","Drama","","$20,710,451",NA,"1990"
"December 21","Kindergarten Cop","Comedy","$26,000,000","$91,457,688",NA,"1990"
"","The Long Walk Home","Drama","","$13,798,030",NA,"1990"
"December 23","Come See The Paradise","","","$865,660",NA,"1990"
"December 25","Alice","Drama","","$7,331,647",NA,"1990"
"","The Godfather: Part III","Drama","$54,000,000","$66,520,529",NA,"1990"
"","Green Card","Romantic Comedy","","$29,804,169",NA,"1990"
"December 31","Across the Tracks","Drama","","$0",NA,"1990"
"","Ain't No Way Back","Horror","","$0",NA,"1990"
"","Angel Town","","","$855,810",NA,"1990"
"","Basket Case 2","Black Comedy","","$0",NA,"1990"
"","Bullseye","Comedy","","$0",NA,"1990"
"","Cold Dog Soup","Comedy","","$0",NA,"1990"
"","Deceptions","Thriller/Suspense","","$0",NA,"1990"
"","Going Under","Drama","$500,000","$0",NA,"1990"
"","Maniac Cop 2","Horror","","$0",NA,"1990"
"","Side Out","Comedy","","$450,000",NA,"1990"
